0.065,0.075,0.085,0.095,0.105,0.115,0.125,0.135,0.145,0.155,0.165,0.175,0.185,0.195,0.205,0.215,0.225,0.235,0.245,0.255,0.265,0.275,0.285,0.295,0.305,0.315,0.325,0.335,0.345,0.355
4240126246.0017595,4240125718.4405894,4240125232.8750515,4240124294.4966197,4240123492.242965,4240122413.4010286,4240121147.3177714,4240119770.5466914,4240118215.1583247,4240115945.317858,4240113528.744409,4240110935.19986,4240108038.847172,4240104374.2036233,4240099803.5583405,4240094136.923431,4240087042.034051,4240078042.764656,4240066766.3897533,4240052819.944416,4240035842.835641,4240014488.613429,4239989151.2555118,4239957548.362623,4239919312.39007,4239875065.707863,4239823776.3157926,4239762724.5251784,4239692802.693237,4239613598.922362
405537.5734917134,403910.1135387421,400858.9536031034,396862.0806750741,393375.71158466,389395.9504999215,389068.44878127374,388430.6793959837,398815.4876101372,377670.25073814025,361052.7669617297,354481.9272827405,347379.24042739294,326266.57441892975,304341.76950731216,283445.9750049751,252068.94253014203,210987.83752331848,178749.51494155126,146757.65382238012,118818.44646056533,97361.53280628308,78312.32708918865,63084.837790996105,52584.95745187018,42788.83480585661,35497.201075605524,30036.371872150117,25188.51444983546,20693.322687815547
